sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.14	0.00379662885952192	0.796811179442458	0	0.00379662885952192	1	0.0842490096118438	0.650008184339374	26	0.969195714285715	0	0.155973945495059	0.142292489627575	45.70674527995	1.91	0.14	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.240717084920457	2.89723574863013	0.00379662885952192	0	42.90674527995	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.15	0.00379662885952192	0.796811179442458	0	0	1	0	0.650008184339374	26	0.968243333333335	0	0.155973945495059	0.142292489627575	51.090509899266	1.91	0.15	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00379662885952192	0	51.090509899266				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.16	0	0.796811179442458	0	0	1	0	0.739528089734085	26	0.96741	0	0.155973945495059	0.142292489627575	54.8142204166947	1.91	0.16	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	54.8142204166947				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.17	0	0.796811179442458	0	0	1	0	0.824631891251123	26	0.960837352941175	0	0.155973945495059	0.142292489627575	52.2992975671638	1.91	0.17	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	52.2992975671638				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.18	0	0.796811179442458	0	0	1	0	0.796581220503206	26	0.956918333333333	0	0.155973945495059	0.142292489627575	48.5477546008612	1.91	0.18	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	48.5477546008612				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.19	0	0.808381858611863	0	0	1	0.00379662885952192	0.815251950306555	26	0.955	0	0.155973945495059	0.142292489627575	48.1424735148762	1.91	0.19	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.020550305488051	0.021115752782611	0.001	0	48.1424735148762				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.91:0.2	0	0.808381858611863	0	0	1	0.00379662885952192	0.743839162937818	26	0.955	0	0.155973945495059	0.142292489627575	48.6830430380193	1.91	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.0148212697267237	0.0109835018156148	0.001	0	48.6830430380193				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.01	0.137944194310338	0.156023381077508	0.095096519864227	0.143548740038658	1	0.052248849395537	0.151322791433293	26	0.96	89.499999	0.616909868862586	0.64504595479879	24.0870723964848	1.92	0.01	0	TRUE	TRUE	FALSE	TRUE	FALSE	0.0615650436563245	0.189512730020257	0.137944194310338	0	23.8870723964848				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.02	0.162712679458193	0.382978597957779	0.0509833048755001	0.0833450488271503	0.977220225396534	0.202486889984383	0.368876831917803	26	0.973066666666667	35.499999	0.430547147511817	0.508682318435154	22.423747322529	1.92	0.02	0	FALSE	TRUE	FALSE	TRUE	FALSE	0.320835773783559	5.14677968696476	0.162712679458193	0	17.223747322529				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.03	0.158373674272489	0.382978597957779	0.0394126257060952	0.0833450488271503	0.987163777756893	0.101243445172983	0.468312358414069	26	0.96	35.499999	0.37089661632054	0.417773227526063	26.0428839609422	1.92	0.03	0	FALSE	TRUE	FALSE	TRUE	FALSE	0.190419030374661	1.81297035644131	0.158373674272489	0	24.2428839609422				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.04	0.0343504537728714	0.520922792268117	0.0166328511026287	0.0509833048755001	1	0.114079667054506	0.35224398045359	26	0.96	35.499999	0.288470427489253	0.326864136616972	29.8758078981245	1.92	0.04	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.176115178573548	1.55082780619963	0.0343504537728714	0	28.2758078981245				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.05	0.0356159968465733	0.520922792268117	0.00379662885952192	0.0394126257060952	0.996203371140478	0.167774851391417	0.395814820200886	26	0.97996	10.499999	0.203152092017579	0.224005582485058	31.7340240822315	1.92	0.05	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.277687796723515	3.85552562245802	0.0356159968465733	0	27.9340240822315				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.06	0.0128362222431068	0.569375012442548	0.00379662885952192	0.0166328511026287	0.996203371140478	0.158373674272489	0.444267040375317	26	0.976626666666665	10.499999	0.191583504371473	0.178551037030512	32.7816431815744	1.92	0.06	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.28498161127504	4.06072593824589	0.0128362222431068	0	28.7816431815744				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.07	0.0128362222431068	0.638256713302298	0.00379662885952192	0.0166328511026287	1	0.0911190991370333	0.520922792268117	26	0.974245714285715	10.499999	0.191583504371473	0.178551037030512	34.7813398450972	1.92	0.07	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.190197107410771	1.80874698337122	0.0128362222431068	0	32.9813398450972				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.08	0.0128362222431068	0.711477418986168	0.00379662885952192	0.00379662885952192	1	0.0343504537728714	0.520922792268117	26	0.97246	10.499999	0.168807847454499	0.1512571358895	38.3937506176411	1.92	0.08	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.0717012899350781	0.257053748917707	0.0128362222431068	0	38.1937506176411				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.09	0.00379662885952192	0.711477418986168	0.00379662885952192	0.00379662885952192	1	0.0227797746034665	0.569375012442548	26	0.97107111111111	10.499999	0.168807847454499	0.1512571358895	35.4324579945161	1.92	0.09	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.0528993329733967	0.139916971451515	0.00379662885952192	0	35.2324579945161				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.1	0.00379662885952192	0.764449435490808	0	0.00379662885952192	1	0.0356159968465733	0.57317164130207	26	0.97992	0	0.168807847454499	0.1512571358895	41.3703660685996	1.92	0.1	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0834433704340134	0.348139803469399	0.00379662885952192	0	40.9703660685996	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.11	0.00379662885952192	0.764449435490808	0	0.00379662885952192	1	0.0128362222431068	0.584923112339147	26	0.974119272727272	0	0.155973945495059	0.142292489627575	46.7841498094041	1.92	0.11	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.030924926500834	0.0478175539540993	0.00379662885952192	0	46.7841498094041	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.12	0.00379662885952192	0.764449435490808	0	0.00379662885952192	1	0.0128362222431068	0.584923112339147	26	0.96829333333333	0	0.155973945495059	0.142292489627575	42.7425033742014	1.92	0.12	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.030924926500834	0.0478175539540993	0.00379662885952192	0	42.7425033742014	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.13	0.00379662885952192	0.796811179442458	0	0.00379662885952192	1	0.0936289505564116	0.629036328051041	26	0.967652307692305	0	0.155973945495059	0.142292489627575	44.3650051128851	1.92	0.13	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.252393853189199	3.18513285638454	0.00379662885952192	0	41.1650051128851	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.14	0.00379662885952192	0.796811179442458	0	0.00379662885952192	1	0.0842490096118438	0.650008184339374	26	0.974205714285715	0	0.155973945495059	0.142292489627575	47.0373812667859	1.92	0.14	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.240717084920457	2.89723574863013	0.00379662885952192	0	44.2373812667859	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.15	0.00379662885952192	0.796811179442458	0	0	1	0	0.711477418986168	26	0.973253333333335	0	0.155973945495059	0.142292489627575	52.9248586519996	1.92	0.15	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00379662885952192	0	52.9248586519996				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.16	0	0.796811179442458	0	0	1	0	0.739528089734085	26	0.97242	0	0.155973945495059	0.142292489627575	56.8427662373163	1.92	0.16	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	56.8427662373163				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.17	0	0.796811179442458	0	0	1	0	0.824631891251123	26	0.965842352941175	0	0.155973945495059	0.142292489627575	55.0042368837232	1.92	0.17	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	55.0042368837232				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.18	0	0.808381858611863	0	0	1	0.00379662885952192	0.867994007871943	26	0.96	0	0.155973945495059	0.142292489627575	50.9459988534584	1.92	0.18	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.0287610342403158	0.041359854528631	0.001	0	50.9459988534584				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.19	0	0.808381858611863	0	0	1	0.00379662885952192	0.815251950306555	26	0.96	0	0.155973945495059	0.142292489627575	50.2038938621887	1.92	0.19	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.020550305488051	0.021115752782611	0.001	0	50.2038938621887				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.92:0.2	0	0.808381858611863	0	0	1	0.00379662885952192	0.743839162937818	26	0.96	0	0.152178002916576	0.136363636363636	50.822123054705	1.92	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.0148212697267237	0.0109835018156148	0.001	0	50.822123054705				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.01	0.137944194310338	0.156023381077508	0.095096519864227	0.143548740038658	1	0.0650850716386438	0.151322791433293	26	0.965	89.499999	0.616909868862586	0.64504595479879	24.2946327064782	1.93	0.01	0	TRUE	TRUE	FALSE	TRUE	FALSE	0.07669001945812	0.294067954224341	0.137944194310338	0	24.0946327064782				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.02	0.162712679458193	0.382978597957779	0.0509833048755001	0.0833450488271503	0.977220225396534	0.202486889984383	0.401238575869453	26	0.976433333333333	35.499999	0.430547147511817	0.508682318435154	22.8562072659578	1.93	0.02	0	FALSE	TRUE	FALSE	TRUE	FALSE	0.338176244868165	5.71815862965665	0.162712679458193	0	17.0562072659578				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.03	0.158373674272489	0.382978597957779	0.0394126257060952	0.0833450488271503	0.987163777756893	0.105040074032505	0.468312358414069	26	0.965	35.499999	0.37089661632054	0.417773227526063	27.0019924178661	1.93	0.03	0	FALSE	TRUE	FALSE	TRUE	FALSE	0.197559743384648	1.9514926103104	0.158373674272489	0	25.0019924178661				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.04	0.0343504537728714	0.520922792268117	0.0166328511026287	0.0509833048755001	1	0.1012434448114	0.35224398045359	26	0.965	35.499999	0.288470427489253	0.326864136616972	30.4796289573097	1.93	0.04	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.156298732480009	1.22146468874287	0.0343504537728714	0	29.2796289573097				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.05	0.0356159968465733	0.520922792268117	0.00379662885952192	0.0394126257060952	0.996203371140478	0.167774851391417	0.399611449060408	26	0.984965	10.499999	0.203152092017579	0.224005582485058	32.6154503937985	1.93	0.05	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.279443788741231	3.90444155330267	0.0356159968465733	0	28.6154503937984				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.06	0.0128362222431068	0.569375012442548	0.00379662885952192	0.0166328511026287	0.996203371140478	0.158373674272489	0.444267040375317	26	0.981631666666665	10.499999	0.191583504371473	0.178551037030512	33.7104785441551	1.93	0.06	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.28498161127504	4.06072593824589	0.0128362222431068	0	29.7104785441552				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.07	0.0128362222431068	0.650008184339374	0.00379662885952192	0.0166328511026287	1	0.0911190991370333	0.520922792268117	26	0.979250714285715	10.499999	0.191583504371473	0.178551037030512	36.3087747643789	1.93	0.07	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.190197107410771	1.80874698337122	0.0128362222431068	0	34.5087747643789				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.08	0	0.650008184339374	0.00379662885952192	0.00379662885952192	1	0.0343504537728714	0.520922792268117	26	0.977465	10.499999	0.168807847454499	0.1512571358895	39.9775588951379	1.93	0.08	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.0717012899350781	0.257053748917707	0.001	0	39.7775588951379				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.09	0.00379662885952192	0.711477418986168	0.00379662885952192	0.00379662885952192	1	0.0227797746034665	0.569375012442548	26	0.97607611111111	10.499999	0.168807847454499	0.1512571358895	37.0329897770883	1.93	0.09	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.0528993329733967	0.139916971451515	0.00379662885952192	0	36.8329897770883				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.1	0.00379662885952192	0.764449435490808	0	0.00379662885952192	1	0.0356159968465733	0.57317164130207	26	0.98493	0	0.168807847454499	0.1512571358895	42.267269325326	1.93	0.1	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0834433704340134	0.348139803469399	0.00379662885952192	0	41.867269325326	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.11	0.00379662885952192	0.764449435490808	0	0.00379662885952192	1	0.0128362222431068	0.584923112339147	26	0.976445272727272	0	0.155973945495059	0.142292489627575	47.8128340327339	1.93	0.11	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.030924926500834	0.0478175539540993	0.00379662885952192	0	47.8128340327339	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.12	0.00379662885952192	0.764449435490808	0	0.00379662885952192	1	0.0128362222431068	0.584923112339147	26	0.965	0	0.155973945495059	0.142292489627575	44.2224623494789	1.93	0.12	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.030924926500834	0.0478175539540993	0.00379662885952192	0	44.2224623494789	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.13	0.00379662885952192	0.796811179442458	0	0.00379662885952192	1	0.0936289505564116	0.629036328051041	26	0.972657307692305	0	0.155973945495059	0.142292489627575	45.4257710281265	1.93	0.13	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.252393853189199	3.18513285638454	0.00379662885952192	0	42.2257710281265	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.14	0.00379662885952192	0.796811179442458	0	0.00379662885952192	1	0.0842490096118438	0.650008184339374	26	0.979215714285715	0	0.155973945495059	0.142292489627575	47.9361545578928	1.93	0.14	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.240717084920457	2.89723574863013	0.00379662885952192	0	45.1361545578928	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.15	0.00379662885952192	0.796811179442458	0	0	1	0	0.711477418986168	26	0.978263333333335	0	0.155973945495059	0.142292489627575	53.9018742971072	1.93	0.15	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00379662885952192	0	53.9018742971072				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.16	0	0.796811179442458	0	0	1	0	0.739528089734085	26	0.97743	0	0.155973945495059	0.142292489627575	58.4614388185928	1.93	0.16	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	58.4614388185928				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.17	0	0.808381858611863	0	0	1	0	0.824631891251123	26	0.970847352941175	0	0.155973945495059	0.142292489627575	57.7160979232192	1.93	0.17	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	57.7160979232192				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.18	0	0.808381858611863	0	0	1	0.00379662885952192	0.867994007871943	26	0.965	0	0.155973945495059	0.142292489627575	53.4825536042009	1.93	0.18	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.0287610342403158	0.041359854528631	0.001	0	53.4825536042009				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.19	0	0.808381858611863	0	0	1	0.00379662885952192	0.815251950306555	26	0.965	0	0.155973945495059	0.142292489627575	52.3429738788745	1.93	0.19	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.020550305488051	0.021115752782611	0.001	0	52.3429738788745				
SLX-12455.D707_D508	SLX-12455.D707_D508:1.93:0.2	0	0.808381858611863	0	0	1	0.0318472996074392	0.743839162937818	26	0.965	0	0.152178002916576	0.136363636363636	52.9612030713907	1.93	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.124325404197943	0.772840306449095	0.001	0	52.1612030713907				
