sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.29	0	0.957382930186276	0	0	1	0.0139638909540678	0.881578950928593	30	1.00217379310345	0	0.00650733039277035	0.0101010096645467	68.750217191281	2.06	0.29	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.117917304934933	0.695224540155903	0.001	0	68.150217191281				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.3	0	0.957382930186276	0	0	1	0.0139638909540678	0.919843639395893	30	1.00309333333334	0	0.00650733039277035	0.0101010096645467	69.4610570427222	2.06	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.174208145789398	1.51742390296901	0.001	0	67.8610570427222				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.1	0.0291972265732962	0.713308161996248	0.0204924631550523	0.0426170698137238	0.979507536844948	0.0665551688511961	0.67341132966263	30	0.99486	38.499999	0.057662179042911	0.0545560196537989	41.3832585535032	2.07	0.1	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.203788970335204	2.07649722151414	0.0291972265732962	0	39.3832585535032	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.11	0.0221246066586715	0.751342181849633	0.0204924631550523	0.0426170698137238	1	0.0805190598052639	0.735432768654919	30	0.998496363636365	38.499999	0.057662179042911	0.0545560196537989	44.9985122518447	2.07	0.11	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.304342527212832	4.63121869351468	0.0221246066586715	0	40.3985122518447	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.12	0.0221246066586715	0.849117437710757	0.0204924631550523	0.0426170698137238	1	0.0627468341303174	0.735432768654919	30	1.00152666666666	38.499999	0.0495280159615684	0.0491590421726923	47.0050405041239	2.07	0.12	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.237167822376594	2.81242879854279	0.0221246066586715	0	44.2050405041239	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.13	0.0221246066586715	0.849117437710757	0.0204924631550523	0.0426170698137238	1	0.0487829431762496	0.735432768654919	30	1.00409076923077	38.499999	0.0424784080059407	0.0442347999736182	47.9140775555608	2.07	0.13	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.184387699596179	1.69994118811854	0.0221246066586715	0	46.3140775555608	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.14	0.0360884976127393	0.849117437710757	0.0204924631550523	0.0426170698137238	1	0.0268396861181567	0.713308161996248	30	1.00628857142857	38.499999	0.0424784080059407	0.0442347999736182	48.9797062427093	2.07	0.14	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0936185916733541	0.438222035345111	0.0360884976127393	0	48.5797062427093	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.15	0.0139638909540678	0.849117437710757	0.00652857220098447	0.0204924631550523	1	0.0152333352565299	0.713308161996248	30	1.00819333333334	17.999999	0.0424784080059407	0.0442347999736182	51.4291939502384	2.07	0.15	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0531348759790313	0.141165752265352	0.0139638909540678	0	51.2291939502384	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.16	0.0204924631550523	0.87559442607855	0	0.0204924631550523	1	0.00707261991462471	0.851474977803198	30	0.98472	0	0.0424784080059407	0.0442347999736182	53.9926610563652	2.07	0.16	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0476190463399034	0.113378678716094	0.0204924631550523	0	53.7926610563652	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.17	0.0204924631550523	0.908055939296386	0	0.0204924631550523	1	0.00707261991462471	0.858003550004182	30	0.993041764705883	0	0.0424784080059407	0.0442347999736182	56.4185165758912	2.07	0.17	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0498084277095169	0.124043973544708	0.0204924631550523	0	56.2185165758912	FALSE			
